baseline_trainable_loss,baseline_trainable_lrap,baseline_trainable_ndcg,baseline_fixed_loss,baseline_fixed_lrap,baseline_fixed_ndcg,infused_trainable_loss,infused_trainable_lrap,infused_trainable_ndcg,infused_fixed_loss,infused_fixed_lrap,infused_fixed_ndcg
1.6167942004142402,0.8500196925493237,0.8892277000659389,1.615694740811131,0.8503730865646133,0.8884857895377302,1.9148072019667073,0.7993297120462516,0.8487591850257795,1.8801510211224208,0.8073654804152155,0.8555083249251797
1.6172569038530276,0.852202497665896,0.8913764448572147,1.6705449660960185,0.8416430094352337,0.8821137255222674,1.8588260100123197,0.8142456234005087,0.8617302349543748,1.8414410275962732,0.8180432770264883,0.8652780183450083
1.5870070114667836,0.856892763165767,0.8958886669024801,1.5939835739749695,0.8574603395194923,0.8957496612268633,1.8965605175034683,0.8025691759653811,0.8536158759013798,1.9213405407549486,0.7996639150431057,0.850160703873381
1.6987217470300044,0.8341581225164916,0.875913942431621,1.5881070522791327,0.8496483207050037,0.8881571494515035,1.9046474444508041,0.7999649184466782,0.8507534691466886,1.9390947158756173,0.8034072881964829,0.8523860223428525
1.6185987988255055,0.8452154482818591,0.8846840162640027,1.6077769784968299,0.8378146004246396,0.8810352889500113,1.8291913235136368,0.8088367856704728,0.8580299341668994,2.006875156844634,0.7960299829511485,0.8481220017985942
1.6376514199465642,0.8425928618576991,0.8832589144132295,1.7132841952368938,0.8343417149324085,0.8763160490533232,1.8856552046256003,0.8060850824375785,0.8556864631830808,1.9204933131713213,0.7932182095082546,0.8466623525261956
1.627634224461895,0.8523153994632696,0.890093095333521,1.6307472681282928,0.8446591617728958,0.8856230293151368,1.8432925366536743,0.8148328662108657,0.862231603661011,2.074075484480469,0.787617732320906,0.8411349114312373
1.650247100085148,0.838783531857606,0.8808747736792534,1.6510291780013384,0.8355788497307106,0.8787199272838697,1.8713502935073918,0.8094364672001385,0.8582206799849431,1.9445296776652847,0.8042174697743382,0.8556647232017089
1.6059671972954221,0.8536662012576853,0.8915205459390847,1.5641012155958511,0.858188141015618,0.8959788740283386,1.6817946587509351,0.8361353584071963,0.8797025826208493,1.8467775711174175,0.808034370613265,0.856901086961646
1.6147680031895126,0.8446772675501187,0.8851232360213279,1.6428520505520408,0.8459821251933145,0.8846385442768628,1.8367918734898383,0.8107910344329562,0.8584482878904689,1.884160031576525,0.801229347071622,0.8517025456098859
1.603884991658092,0.8456055357083807,0.8855182228414007,1.6009842597363844,0.8422370532617148,0.883675432419225,1.8719695085108023,0.8063160137519018,0.8553081039932962,1.864874638201341,0.8077672089474663,0.8560111841483937
1.5988581671735247,0.8595671741423414,0.8964857155127363,1.6061706972736145,0.8548859269056189,0.8928590621939674,1.7929248973535366,0.8206688279921588,0.8677605801918027,1.9180943372423558,0.7991751570946318,0.8512467019370421
1.5787227465871065,0.8614699002247985,0.8983526038540751,1.5969565216563801,0.8525254728580908,0.8908817658923727,1.7681790600518812,0.8254528988794891,0.871452255141776,1.9510734091500868,0.7937664241066034,0.8462930793325013
1.6525930022988709,0.8429064772678811,0.882355135085003,1.6356987329000054,0.8376139598580975,0.8777875548757968,1.923252654689576,0.8007438483966859,0.8509049413632533,1.9509896142288339,0.7979555293989449,0.8490730420401374
1.5795594090555871,0.8580475764920483,0.8940395896532276,1.638348068802142,0.8338738040546694,0.8767814264801984,1.8405079790450984,0.8059182093157636,0.8566671106085366,1.9010511237664285,0.8082602260826793,0.8560027085022178
